transaction_amount,Basic,Premium,Standard,rolling_avg_3m,rolling_avg_6m,rolling_avg_std_3m,rolling_avg_std_6m,cpi
0.00817581489577287,0.0008796625500384744,0.0009029398474669211,-0.0021878850033597978,-0.00519184327267873,0.007799244175465433,0.019371904642499313,0.08453663073658002,0.11123575365043738
0.00591048680112026,-0.00011212479024772655,-0.00466466572503188,-0.0005912032486629766,-0.011741652179751556,-0.003775624374736645,0.03070026990758128,0.08858803620212977,0.10120869962982143
0.04085194222538085,-0.013167596150178778,-0.0029850334494050546,0.007263168598569399,0.0036594233346891217,0.004859613006751494,-0.021513372062664234,0.010939937864043809,0.11561413885503527
-0.08854619315280586,-0.04812800106208323,-0.015641760261023565,-0.007502223270093846,-0.06050026826058365,-0.0656118055234679,-0.1393572170033934,-0.062254045709031924,-0.03693626353529351
-0.0068301700016901445,-0.02334609955688496,-0.007248897174560944,-0.005221759665807823,-0.06694027444030935,-0.009774395142928698,-0.16351935029387607,-0.07512375023713849,-0.0764730812645826
-0.04496886452282811,0.008915396176412117,-0.005239134533468154,-0.008886994593640955,-0.05441106109966793,-0.033771407442841725,-0.10622311508604783,-0.06153354191552636,-0.08835905476016911
-0.12536801487064567,-0.06304163869949998,-0.010391751234578672,-0.01047028526428482,-0.042492467908650924,-0.024960932590596372,-0.05844414695012889,-0.07683433070174382,-0.10247420955764834
-0.060749661803664576,-0.004073216796734229,-0.00880720689654045,-0.007429930617938229,-0.07204859868201514,-0.05054639175314201,-0.05619827786263754,-0.11695481640958873,-0.10766967695551789
-0.07599248839872737,-0.013814496766953134,-0.003101809597054528,-0.0083571624219866,-0.10047164237008531,-0.03684029334338798,-0.09157673368683596,-0.07466104152647737,-0.15966210966627004
0.016133630624560826,0.006693825418473264,0.0008412727930126013,-0.0032104729790805794,0.013017386238123414,0.033725559810402816,0.006091610182957158,0.033900380759352866,0.06832902937441925
0.0030387083134566953,0.007695723323796704,0.00018295659237667935,0.0006205982846903431,0.0054509641362631474,0.03924963525587025,0.006235053370644018,0.014632866856277845,0.07841571608884634
0.019549564933194853,0.0021580280763655274,0.0002698260924819972,8.086625862226857e-05,0.0179545134551008,0.05037135849334765,0.02989292723597874,0.04905566416669099,0.046189473510439005
-0.1267726462471757,-0.04805693102332112,-0.006105927760452231,-0.008957779908057956,-0.06691788022841086,-0.06874313092201156,-0.08071154693181615,-0.06409322976429516,-0.06411870499223758
-0.09305650870824951,-0.007149843444395862,-0.007172018234041506,-0.009809879420909717,-0.10132951703305215,-0.03543016889482622,-0.05588438263839979,-0.04033644988453179,-0.07430900951937179
-0.044669248861919045,-0.040034569982578795,-0.008480693874493702,-0.00886157017443109,-0.08821333800560253,-0.03819519555671859,-0.1023511097646989,-0.10797651708397403,-0.10569553447336158
-0.06412005579070154,-0.05272185252698381,-0.008540126264707003,-0.01175384307774504,-0.05343769901116215,-0.08169186031962025,-0.08652654588970625,-0.046477246304612224,-0.12920854859254008
-0.08138629227712417,-0.010915406533257696,-0.0066671758961290625,-0.0050030588681008615,-0.06588941574679409,-0.07461303805453477,-0.06281683724473572,-0.04434894055030318,-0.18283761260679846
-0.0737898367507202,-0.056355767228530265,-0.010974330485947677,-0.00412503014697923,-0.013525663135761996,-0.07478100736592826,-0.04935745805676575,-0.04042064867775002,-0.18114803592939438
0.028473681547464515,-0.0020581975613235,0.0021766273383751426,0.0020028486003834693,-0.013404070695141644,0.020677069396137848,0.027434452704759547,-0.005212311213910864,0.1554321221054778
0.013355877151152096,-0.004729098156865725,-0.00016865981862338432,-0.004150900418233914,0.01717533259166117,0.021256050128178536,0.03857257855251539,-0.021678494951818634,0.10588953714425624
0.026644526561176385,0.008230421725841952,0.004835609681637222,0.002654607108619564,0.01361454772630851,0.045405304009645674,0.03342207630644377,-0.016913710956549945,0.0976288400590987
-0.03896428051092773,-0.03058373473358054,-0.010708813989061183,-0.00646173689047488,-0.0560551268343301,-0.06749800335943813,-0.05985911654174628,-0.1408843103464726,-0.04346265457174636
-0.04303500752126272,-0.014168455857578371,-0.003187538501456724,-0.02806355630159842,-0.04284101233679211,-0.041906904771586866,-0.08246424580275631,-0.1052225379367765,-0.09358851874796971
-0.06334567875499561,-0.07267274746041363,-0.010253953768289246,-0.015970831075221997,-0.0703055971895037,-0.08057415968252268,-0.11500059151233832,-0.08848398940460733,-0.09787022892988487
-0.059370101153546115,-0.03944508210802874,-0.003082122801883368,-0.010480710575918414,-0.055096247672679025,-0.012911403504181856,-0.13623063700323346,-0.06686626644653638,-0.10099520651177084
-0.08757374580534859,-0.01528480538089636,-0.012347595376031114,-0.003645911455303611,-0.0488895035227903,-0.05496186765568731,-0.15903216369753528,-0.0787602026948922,-0.1539819821892928
-0.05353817966380577,-0.016781213447929565,-0.007327128607500428,-0.029965022674514234,-0.054403076205685456,0.003153174814816742,-0.05000019382953541,-0.07837151435832512,-0.18724462380529924
-0.013244970987804253,-0.0022975077644644074,-0.00024220099236842718,0.002665541506883336,-0.014883807246759482,-0.007454679358172215,0.04817253446023456,0.06610047557553765,0.09670683702913459
0.003134216307147588,0.00571063276903406,0.0018336972628967983,0.002854449205859842,-0.010620989410948726,-0.008889441518956593,0.062048328196012165,0.07831816471205268,0.08113316469912417
0.02560902819067357,0.007232161856872424,0.008339006009262172,0.005480077835699521,-0.03094154418153211,-0.03388691703521305,0.012386794770004072,0.06324769851096027,0.0680559162654947
-0.0015124705217017663,0.010785353849727784,0.006457974478228311,0.005876408270573921,0.03263188233540189,0.02287023896030978,0.034046900547254504,-0.01629042265125008,0.05065635695367741
0.0014992773261248698,0.004750179743077051,0.011239949495930452,0.012150009641502969,0.03326109115333747,0.026916989275103904,0.04377345229822413,-0.008135786632674316,0.020067059921595954
0.027483977183820785,-0.0036349850402983175,0.002040428713644454,-0.008775998635764799,0.022109825895452063,0.0422998167699982,0.011127679154489381,-0.030876564807295434,-0.03625195701182407
0.02760064314762686,0.02448954926093028,0.008751473035832668,0.01896849383680385,0.040227629802477474,0.034029253096465,-0.011863880963594505,-0.03328352231388451,-0.013397416680435335
-0.10343049568203894,-0.004255063427804093,-0.00614131155059479,-0.011398659572570639,-0.03983172153662769,-0.03573158125624224,-0.17919625212090562,-0.08511462366307314,-0.16937806896792013
-0.04983536584275392,-0.011242722190624879,-0.015520621154030226,-0.013426026820474432,-0.07536523412509483,-0.03450341847447643,-0.13347258856047203,-0.06442096781329609,-0.16669083279655475
0.005920456418542244,-0.000941209308814369,0.0019049490452903225,-0.004109121680655027,0.006905528305469464,0.00028426743049304745,0.03467167379457633,0.08819384666962339,0.08269183154769709
-0.0009169336654825818,-0.0009738037640496231,0.005362805180712582,0.0014147527332508797,0.0030857474427175647,0.0072303287486910495,0.027294441070940447,0.09114607001380316,0.09187881446163881
0.0160982066065789,0.007166199055643072,0.0023447964253015176,0.005774959483121796,0.015335617872638447,0.017475256497553007,-0.027615996367221663,0.015843517945353384,0.10309966470325342
0.034700976019350155,-0.016235574902664585,-0.0023264593444197656,6.173566774352225e-05,0.02893814488842484,0.04959777068875745,-0.037796264136662816,0.022192719842606085,0.04638917349908726
0.005627325474679678,0.004510229094371155,0.0006535835318547546,0.0026189927714606247,0.030464647285196714,0.018320057372409763,-0.0015885507437767281,0.026385150964745332,0.028530786471281145
0.04467201219456811,0.0035208986197964322,-0.0048822206479101175,0.0006591382202230897,0.026846718414524764,0.03717799820237009,-0.007659025002351768,0.0490933326330389,0.016093369587962845
0.0035017514046233366,0.014056362560592593,0.0030074330020250276,0.007780738603453159,0.011420955655750045,0.03493290141695881,0.023597952440588182,0.03863140559935967,0.01859272153887113
0.06781526956814307,-0.0025816397982325215,0.010462731991577172,0.0064704153962261285,0.030909085170326797,0.036540461596371865,0.030627423108599578,0.05377470621582205,-0.048496231026612255
0.02686118682712861,0.02159799243085818,0.0036297793773288614,0.01451488531663344,0.018142594832750023,0.025966577871723465,0.04830843700932341,-0.016133654271828158,-0.05736557717169608
0.020783847125379035,0.0009620465761351377,0.006732350665028112,-0.002379231215569211,-0.0009351289123300063,0.007812022627621629,-0.003922343210700193,0.08010235023152061,0.11636630833513653
-0.0011832161465431183,-9.147111299140832e-05,0.003919373116838645,-0.00039292825726838435,-0.0032736372199813376,0.008329876871991038,0.001084575707909272,0.09617613953855152,0.12095350972371566
0.026524003409321834,0.0012112415903155762,0.004332420531761141,0.009867265289815822,0.020208902183107016,0.03328735718781842,0.014758654505969039,0.017338709596944734,0.07799366792716807
0.024215948588440474,0.019455215009363615,-0.0011282955402796102,0.0026508394872554937,0.002197835437413241,0.04072280703451091,0.03849537160467492,-0.004193091804617753,0.04310559240546058
0.024728023921385837,0.009415606048364467,0.0031276481289621632,-0.0015039942582344109,0.02740932291977663,0.022683665343304422,0.04889751651515076,0.03488523614269349,0.005879197460818683
0.04926210052922542,-0.007698161188778637,0.0005728220359161884,0.0014008022962423868,0.030248519315286847,0.008190205675765238,0.08279084788687356,0.012637691325839293,-0.001882605654148293
0.017887815177933572,0.010594210534580317,-0.00013059137766373045,-0.001077042092238934,0.05260171279440516,0.030346793205457148,0.030491148581849967,-0.01970832621740943,-0.005483498384692157
0.008066331649199551,-0.002117632163514361,0.001872680959115475,-0.0003019257908408583,-0.0044517173121454414,0.05964413224817354,0.060064186784579796,0.004182841069025551,-0.021436675221371108
0.07546029362917608,0.01678186145271238,0.00248359552132138,0.010313160289158263,0.005360425969032184,-0.004233659683135539,0.010586888735495886,0.004618032797099877,-0.06584837648863816
0.016357535650396073,-0.0012952832559302758,-0.00163373178798821,-0.006292824781633697,0.004630219529789452,-0.02559778576977159,0.041627104634213284,0.08522350042843095,0.11250348757471518
0.017021834196721496,-0.0015513371274666304,-0.0016771677331254816,-0.004921047497075161,0.005520640875598699,-0.023792765336942856,0.04568705501277885,0.0875870293678483,0.10164798046388375
0.008142775653415988,0.007246718875260786,-0.002176514242163308,0.01683386686938119,0.009586432076462105,-0.03200719680323599,0.04622414166808029,0.042916487847476974,0.08875551027754378
0.01246859570802712,0.0027516784861633765,0.0011543875983978922,0.0020834247099781227,-0.004301489927129942,-0.03286230269064537,0.038000219269102825,0.05299618044633678,0.03323152862199128
-0.001574213642511422,0.029411576301090016,-0.002813154519556486,0.019173636417522923,0.029235203194412338,-0.019285304289599185,0.018683800627839135,0.06540750986867852,0.027283168264345466
0.04306182216394833,0.00015317820308119283,0.017956453798322648,0.01845293314164635,0.04128389165900993,-0.05392676797490218,0.005420366789992935,0.06253282016909098,-0.00941247572796849
0.014809285946590013,-0.0018076375881900674,0.0012824661217680344,-0.016801277107899745,0.06148758256698369,-0.02636248698106524,0.027620108595169127,0.08110703349807862,-0.005812852829213073
0.0363361538275835,0.0007273641001519948,0.012175117286498793,0.013269218908276465,0.04608503150632597,-0.0025773936272617077,0.03562493890034876,0.0837951404523071,-0.03991334913200935
0.03339610460682865,0.009574791805126878,0.0016063229973208774,0.0076370234666778385,0.07242824246027132,-0.03968651536824649,0.023107004899789833,0.09456466804800827,-0.04710542069355632
0.004789852350028621,-0.005190257022159216,-0.005221313672516991,0.006094722122502407,-0.016169325930644473,-0.0242690062273569,0.0009537949439905634,-0.003708360249484449,0.1282421159078625
-0.07622322123911784,-0.004157668656432335,-0.004310997245405683,-0.02445273440358746,-0.13554063420710932,-0.1706918215638683,-0.05389490145565625,-0.06680460103549153,-0.008401197971108297
-0.09341280258709551,-0.0039566074440731845,-0.008042401892424987,-0.002042988711488791,-0.11972928908045699,-0.10149546072371791,-0.07543122852171028,-0.04151794205805808,-0.008849056758752647
-0.07509298448780319,-0.026474733274219377,-0.0036479620488535157,-0.005639367511548982,-0.10748764337199064,-0.13253651527635632,-0.029154205829566376,-0.033876637926576074,-0.030567728050863018
-0.05704839493135885,-0.0013919768421503215,-0.02018265052969968,-0.004981840981244074,-0.06759251980987235,-0.1623779785850698,-0.052088525795461735,-0.06459682737006658,-0.05421706293285465
-0.04722100594704804,-0.003278808320253717,-0.005348625570704049,-0.012889656795178903,-0.04137989523074828,-0.1504695838106032,-0.06600487577573182,-0.057821865279380796,-0.08006346104812827
-0.009529686268403167,0.003137126581523692,-0.00819443625504124,0.002098450582697099,-0.07306251312894138,-0.13660802345657147,-0.0767955770250704,-0.04386853384197825,-0.11165458496599345
-0.05191976380793783,0.0005879719459852002,0.0003178447783295791,5.208776602643278e-05,-0.08606978340418514,-0.14928168091707095,-0.0747941618079289,-0.07288223792820274,-0.17048805440279288
-0.06181988939671227,-0.012343006862905284,-0.008982418151747641,-0.03192315169213449,-0.02938226472285353,-0.06525662822507637,-0.13991390024786005,-0.07024162120776659,-0.20461489727072185
0.023638323194073226,-0.004457100706119096,-0.00033829667895200484,0.006259213358053069,-0.004216243778566128,0.022785623641307325,-0.01690184026857529,-0.02720409108545678,0.1759566345464573
0.003216192482467336,-0.0022460600018778818,-0.0025423402794779878,0.008578164957875816,0.0122766476616732,0.01602149616282901,-0.034934409582720614,-0.07001672003303566,0.1551692508544889
0.03721091802452543,0.002885607372409646,-0.004522408797925594,0.0033666955308994857,0.011643661936943673,0.05356816652955565,0.026355666605781158,-0.0199270675541102,0.09494098257414232
0.02883510452776262,0.0111311652536553,-0.0016327758442490723,0.007086669234540793,0.002500308623663221,0.04028681265816096,0.01749823056329541,0.005163792638418135,0.024652914566975027
0.01330861918757369,0.012199055415956757,-4.903525500520092e-05,0.003766980069226216,0.017177771688891667,0.0017959409154778918,0.03224173065067149,0.026885263073897107,0.03819589647553236
0.036693302395477245,0.020933826771854767,-0.000285913970289354,0.0037013972999138433,0.012361620982496796,0.01926437210266966,0.019220179949242508,0.011267896146485098,0.032365540544371706
0.014561074083936148,0.016597177185061714,0.010273391281005283,-0.0007271802590407551,0.027985394192417426,0.01336582583343047,0.04324335852261827,0.007239880212647481,-0.007016698829853593
-0.043257292478536394,-0.015022602964976432,-0.0034590123194136314,-0.0015915366826103796,-0.04847256549343426,-0.10809111974877078,-0.03986880515672377,-0.05205463082569685,-0.15266021210761596
-0.03502737414446983,-0.0035783666157710174,-0.0032168303865050215,-0.01351146612437184,-0.10171442524593323,-0.10451149872657542,-0.08409962937175257,-0.08634377215641065,-0.13247441500598903
0.026547903088601166,-0.0018790666833498615,-0.0026008430827560384,0.004296994358722302,0.02635572239235681,0.006161692172378742,-0.03142961047636496,0.05000838078441239,0.07806104966822183
0.006828804418736856,-0.0007234316354525343,0.0012653860434070963,-0.005810745387152496,0.015879753574538,0.04335847829807623,-0.032710097113567316,0.06769599930881004,0.09973807471482624
0.002973411590535323,9.22307053401798e-05,0.004655962391242216,0.006540767961517595,0.009714505082657398,0.05743837066067938,0.002342993941797452,0.06319663505314095,0.06856734483531102
0.003697420971455902,0.005289410789877987,0.003294398682916366,0.0019456527070832014,0.015961448830788375,0.04627941751290652,0.026318439406823376,0.056506514351037124,0.046229518969332827
-0.006359698471196604,0.007929507625668046,0.0014631459755844157,0.005807164693153164,0.021858059028465753,0.04049201241086469,0.01347405441480737,0.07415487129525451,0.006703105249620468
0.01703893874902672,0.015072388949105703,0.004975049011637964,0.004122816433043238,-0.003088560749065121,0.04565132330098233,0.04861372677831331,0.0573215474840274,0.015814992265150308
0.006038792759515272,0.0034110925113428714,-0.005606540538447311,0.004606680067376528,-0.009896103267874561,0.041880819629804326,0.04738475992425167,0.08468945455469948,-0.03698673341844644
0.024655490553536247,-0.001953845223158385,0.0053844417486544624,0.0053164058821792036,0.03977030533076787,0.0005092946429619014,0.04811677786429995,0.08712214341338723,-0.023398791990406623
0.03279501568210056,-0.0023394821602570073,-0.00028600291313264897,-0.014622800133226161,0.06703841173369787,-0.03494110978839296,0.0641304956676794,0.08583511099464873,-0.05208741686089626
-0.0025709187281904187,0.0022662093558840283,-0.0009311142167131935,-0.007072747191221846,0.0007991627465995384,-0.014996618498800664,0.011040002716546257,-0.007866479676254371,0.17485472571437294
0.003415280144195971,-0.0023037143151738632,-0.0014622324189551515,0.006192922293985785,0.006119488251420223,0.01777418293995111,0.014653687924890284,0.009546319656081092,0.14158628774582666
0.009518769392548027,0.008056744825898637,-0.001015220705603908,-0.008807783233371887,0.02876392249009607,0.063470500834468,0.005908640703342887,0.02208634935234741,0.057540298562497094
0.03603881561741081,0.0025398310753127025,0.005155547176591208,0.005858940259363394,0.026047966048331823,0.049431891531541296,0.01565388379197777,0.008147802382347018,0.04664754433934615
0.025486440270676723,-0.009744868161023573,0.0025370080284153316,-0.0026141641002809537,0.02067164552088263,0.06536290715180051,0.025859585240871754,0.03922695265572605,0.018736715615153155
-0.00794553662260949,0.017190118505024,0.0002493806693377237,0.00011658301881684075,0.009473896297658095,0.040985823992002485,0.040558578462468395,0.033967480297529266,0.0009258976019949581
0.027474599714782284,0.013493982587303808,-0.0020587089969431437,0.00297028574791616,0.021552333524247062,0.042940848277610064,0.006638822647651775,0.07964631413944105,-0.017136255419787035
0.05974560193646531,0.00841898135242109,0.007021267819649511,8.869188316414913e-05,0.014791099148879617,0.054491112560860165,0.039210808683296634,0.04009091494883872,-0.02833625611135331
0.026302331036130295,0.0013873848135822083,0.004741637381699909,0.0038889017899802533,0.02137751103184551,0.054125698332806976,0.03458399466333727,0.035985949749879405,-0.05687118657703993
0.025565831808064026,0.0024625723877030074,-0.001381553866040936,0.00287643005356977,0.011806444390246005,0.013755960830611895,0.026588103135076317,0.05251670468168311,0.08133172880130889
0.007930924309359369,-0.0033852013675065174,0.0005481051336437676,0.0012857394693324522,0.010035945654575348,0.040271375250976724,0.025198991918945386,0.05474542878164928,0.08889091307124608
0.011583180098443864,-0.001652181821303673,4.69841452078809e-05,0.005028936369926004,0.014959245734515994,0.04328367736374331,0.03999742990438383,0.031307184227338504,0.07096776619996574
-0.0009304572047676479,0.01465196708789523,0.00017229966605779662,0.01237371374601173,0.004395741529632799,0.03414376228811321,0.019144240962800773,0.010496773808095076,0.0310741803383828
0.04880617494695782,0.007134094366261246,0.001851074166645507,0.0038334090620360515,0.037611578445513376,0.04728196125790633,0.02182637921497812,0.0013123911587101609,0.02586515960321378
0.02838287295128121,0.012614311154646753,0.00031524831172374096,0.005292057053889473,0.0048376875530017115,0.03319216658707577,0.04990808906286403,0.00892244201969135,0.012057347528048244
0.04267824772415402,0.022346564488663803,0.00032981237223337576,0.019009251533632452,0.021917201559824233,0.014044379345535658,0.08940331997935552,-0.031555488250321145,-0.022651066530855996
0.056791858526579836,0.004158499159082867,0.010919084505374169,0.001296715721537257,0.0015740712182723993,0.0014101949204638647,0.06976156446948789,-0.028039431267870073,-0.06235033503070658
0.04858523884309591,-0.006718753605758175,-0.0015173992006865093,0.003910879654866202,0.03735220366466873,0.05039642395727663,0.09890941562562136,-0.0082846205300957,-0.05711116618676646
0.011332481451153505,0.004790731419380254,0.006809411563876081,0.010042356256438555,0.025780951879135143,0.029654174387763722,-0.019438924889442006,-0.0001307184008678084,0.07668175855478479
-0.11629471858613474,-0.017784811905239305,-0.007089449051618166,0.004275061940987845,-0.04838594640911139,-0.09089350993840381,-0.09215987914737035,-0.08008105058870515,-0.00606347409218264
-0.016723175175356403,-0.00920813745916406,-0.007987345878316295,-0.025329724284279532,-0.06940761544340708,-0.10591739833302112,-0.05441332665207209,-0.09921521509489765,0.003724160542736102
-0.08198186299997651,-0.0071705862183337726,-0.006496021579600937,-0.004207058190423091,-0.08274144420135157,-0.07237545566232981,-0.04751235075631251,-0.11809190245157479,-0.03390109571787521
-0.08831939552816764,-0.010243785275001738,-0.007100173434738208,-0.017657959735540418,-0.06282625598412488,-0.12368708109271231,-0.10015826257866031,-0.11268176881347337,-0.0518030953353587
-0.06646298338415682,-0.03208470210033638,-0.007584814126529309,-0.001541857320022468,-0.05224161120595683,-0.06589102259364295,-0.11062346962500433,-0.08086187568078144,-0.10718544174134759
-0.0259604359885887,-0.003670934917956672,-0.0037985538921477035,-0.020518749952471285,-0.04809594416576797,-0.09136445573362044,-0.13635767660339776,-0.0823499641366839,-0.08236106238714318
-0.06644938698119941,-0.029651676606958437,-0.006672175145791564,-0.011582430242108694,-0.060603860409647825,-0.03452340608983417,-0.060535851114252685,-0.05323914798566606,-0.16121984320231922
-0.182803724047148,-0.012230997189955224,-0.012246185805113167,-0.005198714263991384,-0.0639936067325648,-0.021555718197262812,-0.07390751587773589,-0.05444135267414652,-0.20809996298985922
0.01100368192794703,-0.004312165240899377,-3.160984561886034e-05,0.004274667423346432,0.0077409696467347095,0.031820189140794465,0.01804033412473597,0.07262300514060188,0.07436314990457953
0.004841370754201922,-0.0042906835320723445,-0.00041808064897259906,0.0005541602823764343,0.011726697447921175,0.031559946372785905,0.014004253872892891,0.08099273797162118,0.08655181970146747
-0.007558534439553633,0.0016233709186890242,0.0019937772103988923,-0.0013012022597986863,0.013623893571122547,0.03681202085394113,0.015283200327421765,0.08282791353614907,0.062217782503851585
-0.03514600316577976,-0.00568815776250864,-0.0019230047302785298,0.000548113262206541,-0.005406117953777284,0.031111266616220528,0.013316260953940355,0.009968157790456608,0.028741707211742296
0.04310224547621847,0.0010335128128662336,0.005259389458887215,0.000774475285585773,-0.0019870873195342734,0.038404973673294325,0.037117922164570334,0.041408080379906655,0.020408710290427377
0.012396129291969378,0.011071745291950345,0.0012996994938118812,-0.0002808823360777285,0.022892491221226764,0.03060592701064988,0.06964905361079277,0.04011021154809684,0.017777847089802262
0.016949215181617325,0.016728048122103822,0.0007273092666033664,0.0025573675061262287,0.01481743913410769,0.04335230686417497,0.05298641975414805,0.03282609842868838,-0.005421982035347826
-0.05768991709898374,0.012739905407421688,0.0020137551024130194,0.018282837236575984,0.035811164102396195,0.011814826329265456,0.0426454275835602,-0.0027024024926601818,-0.017393373947766414
0.04282911944810155,-0.006022466728739681,0.0018297536555083541,-0.00013475295137768738,0.022568687245949945,0.04948869451597653,0.026764958788312945,-0.04360742698522931,-0.0681943447662805
-0.03313673501628528,-0.014033132941011014,-0.00864956874588727,-0.04185806033493308,-0.05700279752278397,-0.13164364853995675,-0.09515106631964033,-0.11810467112391482,0.06510190276663334
-0.055999756850098864,-0.006245455002530483,-0.0053648434006488355,-0.03519044540864645,-0.065651959952842,-0.07341683527582793,-0.13797577344145284,-0.12787811651332645,-0.016754591932404892
-0.15423281748515869,-0.0345745430217333,-0.005108415777037215,-0.052090490228169584,-0.07356476293393593,-0.10811685342194828,-0.05478868015857412,-0.055139448426183846,0.05313823367496173
-0.042171825565354565,-0.028794126732994686,-0.003069498474726601,-0.011910818495840476,-0.020533738655354416,-0.1081196238126655,-0.07827268469929907,-0.05893046929073147,-0.032674992050811286
-0.13058803822289383,-0.021893477905123224,-0.010446272563711294,-0.03732900762359433,-0.0535250271731794,-0.1296538775838182,-0.04131568558765271,-0.04150704455825131,-0.05821934655955355
-0.0031969253512514426,-0.009908810042621782,-0.02075728333992363,-0.03794299725654357,-0.038801863630067115,-0.2265262331535141,-0.01727699300124905,-0.07391661868044802,-0.09615005332215995
-0.04350141299434443,-0.003843912709506183,-0.022410719289621798,-0.00023831944080355248,-0.07815978275101614,-0.08282464808545674,-0.09085453946783116,-0.048078191031643645,-0.10456625200755414
-0.08049209512861533,-0.03161864922708903,-0.00423095310704823,-0.016489713195349087,-0.017108130681945985,-0.09144683067515606,-0.04180938233705258,-0.10370354018985045,-0.11757848323567165
-0.02857999462794633,-0.008472689934683149,-0.010322650488305305,-0.008251796962792499,-0.05535168781516617,-0.0942648938727482,-0.05044021743703072,-0.04634304618322715,-0.19245080045587934
0.028051670032709173,0.006962127580641997,0.004611645321356509,0.008658604239873304,-0.0010847954102635132,-0.011569107884989462,-0.008485901162809246,0.05040397504135155,0.08797400446435183
0.004898215184892054,-0.0021974579458388455,0.0005090839713563912,0.008534912910199201,-0.010822547627567873,0.03555020967153431,-0.003472134416527436,0.04588830760963042,0.07663363286454396
0.011331783420051714,0.0018193470906118312,0.0019108606873466136,0.006469394969417516,0.016474154825860735,0.054776764670684375,0.0006994187146812374,0.05552150073149999,0.06651899711206759
0.0010063756676668408,-0.008850306691237928,0.0017819130538033374,-0.0013759504408329272,0.012683643821081775,0.053586744872013196,0.03196912155891325,0.06991847725742865,0.044802203123384884
0.02041783839126788,-0.0018971623302088568,0.0014810214006321623,-0.0018413724289214329,0.01726238865751621,0.056052571083351904,0.01713691487487053,0.0731865979426768,0.013723424631036605
0.023950357692088014,-0.008124307208702173,0.0031750557857179347,-0.0011657746729152882,0.021249192028352838,0.05480639549518902,-0.00302020019355856,0.10035639450526268,-0.025704891209212755
0.025050675892378013,0.00767559323527435,0.0016905547271197047,-0.00024392827381961303,0.030965296519158986,0.056503968465916016,0.018715288127385987,0.05072663734861936,-0.005561863819810477
